transaction_id,date,user_id,type,category,subcategory,amount_inr,payment_method,merchant,is_recurring,is_essential,note
4f21a7d3-ec61-4f9e-a704-ab0432ec5c56,2025-12-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,292,UPI,Local transport,false,true,
50b0c44a-9b80-4b94-a3b6-8f85a70f3d41,2025-12-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,363,UPI,Food outlet,false,false,
db0e9468-40f3-41ae-aad8-485e4ca351dd,2025-12-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,394,UPI,Grocery store,false,true,
bef9be79-3bb4-4af2-a301-6a5a8dc43526,2025-12-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,150,UPI,Local transport,false,true,
7ea0831b-ce54-40f5-a849-291c55dad8b7,2025-12-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3291,UPI,Utility provider,true,true,
9782ce04-64d5-4142-a47f-d3711bfa9a22,2025-12-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,158,UPI,Local transport,false,true,
169bc883-fcca-46ce-a0cc-4bd9e441a8f1,2025-12-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1397,UPI,Food outlet,false,false,
a2783fe8-d4af-4825-a2c5-d6df618f3055,2025-12-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
41c59351-8df3-4480-a640-0adcbdaffa57,2025-12-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,439,UPI,Grocery store,false,true,
aef2d879-9214-4500-a09f-f2cf0359f2cd,2025-12-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,506,UPI,Food outlet,false,false,
f6749957-a406-4b77-a73c-28b13aadfde6,2025-12-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
c5516c17-1172-4fca-a8dc-ae41046ecf0e,2025-12-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,217,UPI,Local transport,false,true,
1a96a83d-3248-441e-a161-3fd576dd6463,2025-12-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,393,UPI,Local transport,false,true,
38bc9de4-82f1-45bd-ac9c-a4f9d3df1f4d,2025-12-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
ea91b3d0-0437-4af2-a999-9e2c28997efb,2025-12-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,352,UPI,Local transport,false,true,
f6ec080f-dd79-4ca7-ad76-54c9adf68adc,2025-12-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,3188,Card,Retail store,false,false,
4c996f24-6a88-4a11-a7ca-2df236cfc6ca,2025-12-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,402,UPI,Grocery store,false,true,
be3265b2-e418-4d1f-a912-8e35b1fc9a0b,2025-12-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,249,Cash,Local transport,false,true,
1b5b0ced-9320-4008-a463-a3cd329c60c7,2025-12-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,819,UPI,Food outlet,false,false,
784dd224-a906-4ab9-a990-72c53950805e,2025-12-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1096,UPI,Grocery store,false,true,
baf22d9b-b173-4189-a834-a371f7f0a416,2025-12-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,158,UPI,Local transport,false,true,
f42972c5-7493-44ff-a3bf-98c61dba43e8,2025-12-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,555,UPI,Food outlet,false,false,
e78ec8bc-e8d3-4f20-a36b-a11aadba8a1a,2025-12-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,149,UPI,Local transport,false,true,
a20fd841-facc-49db-a041-92fdb2745034,2025-12-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,406,UPI,Local transport,false,true,
7e55d2c7-f604-4f39-aad8-425b2c2638fe,2025-12-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,947,UPI,Grocery store,false,true,
74d1fa5c-d143-43b2-a18d-0a4d7427e472,2025-12-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,664,Card,Retail store,false,false,
0876963a-d3c8-49ba-af68-acbd93695194,2025-12-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,443,UPI,Grocery store,false,true,
776a0fe7-97c1-4687-a82e-b83bc51eaae4,2025-12-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,192,UPI,Local transport,false,true,
13525dc4-e989-41bd-a919-2a10dbba5140,2025-12-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,404,Card,Grocery store,false,true,
3ccd76a0-7d05-49b5-ac9e-d3a53bfa377e,2025-12-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,314,UPI,Local transport,false,true,
58835c68-4b5b-47c1-a4b6-009d4602ee54,2025-12-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,1522,UPI,Education provider,false,true,
e6905497-78e3-4d17-ae19-107e7105f479,2025-12-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,483,Card,Grocery store,false,true,
cfe2a88f-581c-410a-a226-7c7221f88b7a,2025-12-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,735,UPI,Food outlet,false,false,
332a4e0f-5404-44ef-ade4-bd25e34e9ee7,2025-12-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,105,UPI,Local transport,false,true,
b6e582fe-18d8-45d0-a4ad-9e70e58ab5de,2025-12-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,856,UPI,Grocery store,false,true,
7fd83e72-9e91-44dc-a254-52d1023eb29a,2025-12-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,195,UPI,Local transport,false,true,
ee76bcab-e1cb-4377-a160-2323b39f9fec,2025-12-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,97,UPI,Local transport,false,true,
e449c2cb-d806-4965-aeb7-5dc08ae9b073,2025-12-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,180,UPI,Local transport,false,true,
eb691b4c-8070-43d1-a667-35e1d01c87a3,2025-12-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,556,UPI,Grocery store,false,true,
6bd4beba-dd0e-411a-ae26-59a2a9f4dd83,2025-12-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,607,UPI,Food outlet,false,false,
c457ee44-664b-4f73-aba7-9e07c3dc6544,2025-12-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1350,UPI,Food outlet,false,false,
6311b122-3348-446e-a844-b20eca5fc1bb,2025-12-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,800,UPI,Entertainment venue,false,false,
669990a0-88b9-4930-aec7-b85c1e52734d,2025-12-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,323,UPI,Grocery store,false,true,
a923af07-a660-4ca7-aea4-9b258e54b82e,2025-12-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,96,UPI,Local transport,false,true,
f341f050-e362-47a7-a5b7-ff023a17def6,2025-12-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,329,Cash,Local transport,false,true,
d009f24e-7b44-4408-a4d1-f39309c4af0f,2025-12-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,375,UPI,Local transport,false,true,
435f50e0-da8d-4cb9-ac7c-9b1aa238af6e,2026-01-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,85000,Bank transfer,Employer,true,true,
7612fd43-8755-46a6-a73f-91170df8a05a,2026-01-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,998,UPI,Grocery store,false,true,
4971f888-d5a1-4cd3-a9ca-7e862f430e14,2026-01-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,121,UPI,Local transport,false,true,
73df0dab-0ce3-43e2-a5cd-7b654b9e14ee,2026-01-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
6e660b35-ae57-4e82-a2c8-dc63d48201de,2026-01-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,375,Cash,Local transport,false,true,
020dfdb6-34b4-4ad8-ac9a-b7621ee709ac,2026-01-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,412,UPI,Grocery store,false,true,
38da69cc-9870-4278-a1f4-ddea64e5e21d,2026-01-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,888,UPI,Food outlet,false,false,
d1dd39ba-db5d-4e3e-a940-83c4339400fe,2026-01-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1029,UPI,Food outlet,false,false,
7bdade3a-5b90-45e9-a720-db1c6291c2d5,2026-01-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3846,UPI,Utility provider,true,true,
ac5f7fce-55a9-4381-a74b-1543f1a32f34,2026-01-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,489,UPI,Grocery store,false,true,
af467d05-55b4-4496-a17a-620c336519c1,2026-01-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,307,UPI,Local transport,false,true,
c019871b-f02a-411a-a2ce-7370f39bc2a5,2026-01-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
441dc738-4475-49e9-acac-842bc49aaa5e,2026-01-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,436,UPI,Grocery store,false,true,
404e3a15-6a2f-411d-a088-df7f46e3b028,2026-01-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,159,UPI,Local transport,false,true,
32ef9c36-868b-4383-a240-7d48f762989e,2026-01-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
e212cef6-fcc5-46a2-aef3-d2f45d9051bd,2026-01-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,232,UPI,Local transport,false,true,
2abce7bf-87f7-4604-a9f1-aaa7af2a5afe,2026-01-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1169,UPI,Grocery store,false,true,
27963f25-a652-4118-a0e0-8d205e56338a,2026-01-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,343,UPI,Local transport,false,true,
60b41545-4568-4351-a2da-1925439d6c9f,2026-01-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
ae961363-b1be-48d7-a503-d4cf01987d64,2026-01-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,371,UPI,Grocery store,false,true,
03fd1c4c-9afb-41f4-a705-9b3db6f9ef84,2026-01-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,844,UPI,Food outlet,false,false,
156fc8ef-2f28-4b9b-a27d-405805935152,2026-01-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1080,UPI,Grocery store,false,true,
073a1bdb-f5ac-478b-a1e0-b4d48c9303b0,2026-01-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,216,UPI,Local transport,false,true,
28a41a19-1b53-495b-a936-31c0e38ecfaf,2026-01-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,1772,UPI,Education provider,false,true,
48788dfa-cfaa-4113-a3e7-4dd757199fab,2026-01-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1131,UPI,Grocery store,false,true,
a340b7f2-bd51-4c9d-ab30-d364beea09f3,2026-01-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,364,UPI,Local transport,false,true,
3d81dfa4-233e-41aa-a047-dc52f1d0247e,2026-01-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,261,UPI,Grocery store,false,true,
96268ab6-82c6-41f5-aca5-603e8d044647,2026-01-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,392,UPI,Grocery store,false,true,
491646f5-28f8-4d3b-aac2-176e5d89f3ca,2026-01-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,131,UPI,Local transport,false,true,
c6a08d4c-ed5a-4e44-affd-8e08ab196fbc,2026-01-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Freelance,Project payment,7569,UPI,Freelance client,false,true,
058d4c83-32a0-43e7-a987-3331a5148ded,2026-01-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,528,UPI,Grocery store,false,true,
83f6d627-2286-4155-af3a-170a61afc3b6,2026-01-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1066,UPI,Entertainment venue,false,false,
59b04827-ddad-44bf-ac7f-cd0ab38f2128,2026-01-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,184,UPI,Local transport,false,true,
0dc44a69-abf7-4663-a0da-7296f0f41532,2026-01-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,467,Card,Grocery store,false,true,
10fbdd88-7b7c-4ca5-acb4-ca0f0e140f83,2026-01-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,339,Cash,Local transport,false,true,
b6d57303-e7ad-4839-a9dc-79b7359e2fed,2026-01-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,185,UPI,Local transport,false,true,
6aed0218-a4b6-4b6d-a1a4-c6daf373aeb4,2026-01-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,840,Card,Grocery store,false,true,
75b388a1-04bd-4d7a-a6e6-801a46de6c39,2026-01-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,183,Cash,Local transport,false,true,
8f750215-9334-411e-a183-5201b235482d,2026-01-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,684,UPI,Grocery store,false,true,
9794919b-7808-40bb-a264-4a9a18807878,2026-01-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1409,UPI,Food outlet,false,false,
78381b62-f90e-4150-abbb-5881580f224f,2026-01-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1136,Card,Grocery store,false,true,
b90df7b5-c249-4e1a-a417-7c12c9a23641,2026-01-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,373,UPI,Local transport,false,true,
41c6005b-71cc-464b-adc2-c236b0599f36,2026-01-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,275,UPI,Grocery store,false,true,
147a463b-acbc-4bff-a571-d9ebc337a181,2026-01-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,99,UPI,Local transport,false,true,
483c98c5-bfcb-4c72-a70e-3968406e7301,2026-01-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,377,UPI,Local transport,false,true,
d9723207-acd1-45ad-a057-e27ad036752a,2026-01-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1037,Card,Grocery store,false,true,
93275f20-b22d-4f38-a738-ec1465064214,2026-01-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,149,UPI,Local transport,false,true,
4e0b3446-3d01-4206-a1f1-4d888a9fc7b6,2026-01-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,1012,Card,Retail store,false,false,
442ab392-88c7-4879-ad21-fd59bc98a400,2026-01-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,2171,UPI,Education provider,false,true,
b18ef530-8153-4f37-aa3a-7cd16d315e0a,2026-01-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,277,UPI,Grocery store,false,true,
a153d6a7-067d-4ed5-a2a5-e7d7433cd3fc,2026-01-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1139,UPI,Food outlet,false,false,
d74d44b7-bb76-487d-a041-f134ebd87db0,2026-01-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1460,UPI,Entertainment venue,false,false,
3cd674ce-8dea-455b-a480-94399a16c548,2026-02-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,85000,Bank transfer,Employer,true,true,
4b947615-8d5f-487f-a344-f2e2e099e1b4,2026-02-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
afb999f2-973b-4f28-a160-5849e2fde47d,2026-02-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,466,UPI,Grocery store,false,true,
eebeaf5e-982c-41e4-a221-d276019e9770,2026-02-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,394,UPI,Local transport,false,true,
596f4d14-a9bb-411e-a941-847393dedbee,2026-02-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,624,Card,Grocery store,false,true,
fbf49ccd-e1e2-47fd-a2c0-71027e5fac98,2026-02-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,336,UPI,Local transport,false,true,
0b79ee69-44f3-44c5-a515-d1ec646b51dc,2026-02-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3313,UPI,Utility provider,true,true,
b1211d69-7eb8-407e-aa2a-906ca6f853e0,2026-02-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,281,Cash,Local transport,false,true,
06b4bbab-14c2-4d9c-a84c-1dc04b2408ba,2026-02-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,169,UPI,Local transport,false,true,
85872767-80e4-4543-a4cf-46eecdfd64f5,2026-02-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
889f026b-fa23-4a5c-a384-39c84cba78b8,2026-02-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1324,UPI,Entertainment venue,false,false,
ce13c366-ee31-47e4-a04b-08f10f59cee3,2026-02-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
5e0dfc5c-90c2-48a9-a840-0873e763d9fa,2026-02-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,794,UPI,Grocery store,false,true,
a0350809-532b-4960-ae29-626647d0a33a,2026-02-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,307,UPI,Local transport,false,true,
5f6b9bca-c377-4ab8-a2ac-0de93a041061,2026-02-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
dfa1c126-d888-4682-acb0-6eb8621a8c2b,2026-02-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,127,UPI,Local transport,false,true,
a39fbb0c-4096-4bc3-ada7-74e57eba2697,2026-02-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,691,UPI,Grocery store,false,true,
2a1d9f0c-7aad-478a-a85e-8d3f733165f0,2026-02-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,232,UPI,Local transport,false,true,
ee410fd9-fb9b-4336-a42e-a5eb8b9b18e3,2026-02-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,290,UPI,Local transport,false,true,
ce69cbe5-5969-4a69-a0e6-7447f92a7f97,2026-02-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,700,Card,Grocery store,false,true,
48b57a3a-0131-4691-a585-69f18905d17c,2026-02-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,295,UPI,Local transport,false,true,
75fd4368-f50b-43d8-a7e1-02e67d58939d,2026-02-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,755,Card,Grocery store,false,true,
8f233279-b08e-4be5-a869-b6b4a3535e60,2026-02-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,555,UPI,Food outlet,false,false,
4d37fb58-9b35-4901-abf9-a25e85caa8d5,2026-02-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,746,UPI,Food outlet,false,false,
ac3f96d8-5e07-4bda-ae8a-10196b3d1835,2026-02-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,507,UPI,Entertainment venue,false,false,
833558ff-3b22-4d9a-a270-6cf19b5fdb37,2026-02-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,102,UPI,Local transport,false,true,
8893ec94-b98d-4d8b-ad57-25c412ff95a7,2026-02-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,229,UPI,Local transport,false,true,
8e532660-8db5-4d27-a2ef-daec245bcf32,2026-02-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1159,UPI,Grocery store,false,true,
5de80684-ff59-49fa-aad7-d47cf36fb488,2026-02-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,394,UPI,Local transport,false,true,
9c989437-fe3d-42af-a942-662940b1c41a,2026-02-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,1721,Card,Retail store,false,false,
6ffb65be-a23b-4f69-a10a-67f304913017,2026-02-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,679,UPI,Grocery store,false,true,
6535295b-3025-4109-af77-4c74aed7c2e7,2026-02-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,390,Cash,Local transport,false,true,
e73f2ee2-45b6-4ab0-adac-58d8a0955e91,2026-02-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,788,UPI,Grocery store,false,true,
bf6d0bc3-f790-47e9-a8fd-65ec0129d2e2,2026-02-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,128,UPI,Local transport,false,true,
885405fb-21a8-4a82-a746-817cc4c34b8f,2026-02-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,387,UPI,Grocery store,false,true,
984847cc-9f94-493d-a181-977cd7246f34,2026-02-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,702,UPI,Entertainment venue,false,false,
dbbd2ef2-0f3f-4b5c-a274-6015af25193d,2026-02-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,744,UPI,Entertainment venue,false,false,
15ed883f-d70c-4dff-ae4e-5e1d15ad8f5e,2026-02-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,630,UPI,Grocery store,false,true,
75c5fe15-dff2-43ff-ae1a-035f3b091c4b,2026-02-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,372,UPI,Local transport,false,true,
5d998d7d-123a-4c61-a224-a8e9fa39b91c,2026-02-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,318,Card,Grocery store,false,true,
4b0b14df-23a4-4132-a365-a6aa24b74329,2026-02-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,630,UPI,Education provider,false,true,
d014166f-de35-4a5f-ab86-decee767a4c8,2026-02-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,357,Card,Grocery store,false,true,
c05653cb-d517-4a06-a957-b2bdac63b8b4,2026-02-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,392,UPI,Local transport,false,true,
d354e3b4-06d8-47d2-a3f6-b54cf3232815,2026-02-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,408,Cash,Local transport,false,true,
73181a3a-0dc9-4f7b-aedb-8503d7bc157e,2026-02-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1095,UPI,Food outlet,false,false,
9b1969b5-db33-4292-a7ff-4261e5bbeb82,2026-02-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,350,UPI,Local transport,false,true,
b0170325-dd8d-4644-ae46-cd62280666d1,2026-03-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,85000,Bank transfer,Employer,true,true,
1d1882fe-4b80-4fa0-adf2-d2631f004f47,2026-03-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
381b4ac2-ad26-499d-acf3-b645f33b3402,2026-03-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,753,UPI,Grocery store,false,true,
478dc8f1-5640-407c-a994-bdc0bf254275,2026-03-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,175,UPI,Local transport,false,true,
