record_id,date,goal_id,goal_type,target_value,actual_value,progress_percent,forecast_value,achievement_probability,status
86b95cad-0429-450c-a7fc-a26041e8d379,2025-12-08,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,24000,0.25,93191.49,0.8239,NEEDS_ATTENTION
acbce715-83dc-4a69-ad97-85e38f9a1702,2025-12-08,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
2935088c-9d71-4292-abbb-4e284e741717,2025-12-09,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,49993,1.5,172198.11,0.99,ON_TRACK
7109abd5-438a-412d-a9ba-fe3b07287bc2,2025-12-09,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.9,0.2071,10.15,0.6393,NEEDS_ATTENTION
a5c21fec-8f1b-44e5-a64f-863127f1e6b1,2025-12-09,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,7,0.99,ON_TRACK
4f035b2c-e68b-40c0-a00b-e9a36c24e00f,2025-12-09,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,28,1.12,28,0.99,ON_TRACK
b7776ea9-0856-4095-a2ad-7620de073edd,2025-12-09,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,24000,0.25,92210.53,0.8166,NEEDS_ATTENTION
adcbedd1-5ada-48a1-ac57-a59f085cd7ef,2025-12-09,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.6,1.0556,7.6,0.99,ON_TRACK
0043d0c7-01df-478d-a680-c841e35723d0,2025-12-10,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,38453,1.5,119204.3,0.99,ON_TRACK
fc69c305-536b-4b1d-aa49-84d9067ca23e,2025-12-10,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.9,0.2071,6.77,0.4653,AT_RISK
e7d89953-e86c-4d8b-ad2e-a29c23494cdd,2025-12-10,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,4.67,0.824,NEEDS_ATTENTION
824b303b-03a6-4d5f-a6e9-47cb19ca2212,2025-12-10,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
f2d97790-0c1a-4efa-a897-3b5dc8061909,2025-12-10,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,121666.67,0.99,ON_TRACK
79638ffc-24f1-41fb-a0fb-036b387771e5,2025-12-10,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.3,1.0139,7.3,0.99,ON_TRACK
3e682854-f8b4-41b1-aab8-d638ae4ed7d7,2025-12-11,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,36983,1.5,104224.82,0.99,ON_TRACK
46b41a04-0937-4b0e-a29d-db9d4600a234,2025-12-11,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,6.7,0.4786,11.72,0.7691,NEEDS_ATTENTION
35949de5-933f-4eb1-aa37-a4042d567446,2025-12-11,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,5.25,0.944,ON_TRACK
f90cae41-5099-4177-a62a-643fe32469e8,2025-12-11,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,42,1.5,42,0.99,ON_TRACK
6e902601-1b4a-4eea-a92c-3ff873364dd2,2025-12-11,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,120412.37,0.99,ON_TRACK
021a1bb1-e469-470d-a97e-d2a2777a8852,2025-12-11,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.7,1.0694,7.7,0.99,ON_TRACK
7bd8f0a6-a927-41bf-a690-b888b877616c,2025-12-12,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,35729,1.5,92299.92,0.99,ON_TRACK
801799d5-49f3-43e9-af92-df656e55d477,2025-12-12,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,6.7,0.4786,9.38,0.6485,NEEDS_ATTENTION
0c65c3b2-6dad-49e0-a233-a635ad4a268b,2025-12-12,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,5.6,0.99,ON_TRACK
bdd83c36-2b96-4227-a9b4-b45e8bfe1562,2025-12-12,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,32,1.28,32,0.99,ON_TRACK
80414370-f3fe-47d2-a05f-ed01219e7e5f,2025-12-12,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,119183.67,0.99,ON_TRACK
b847d3a9-e125-4212-a34d-be8d5c5aa74d,2025-12-12,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.1,0.9861,7.1,0.9675,ON_TRACK
3d261175-8c3c-4761-a62e-a858bf189fcc,2025-12-13,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,35729,1.5,85199.92,0.99,ON_TRACK
b70b38a3-d9b4-464d-a529-9d33f86d818c,2025-12-13,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,10,0.7143,11.67,0.8086,NEEDS_ATTENTION
a114b85c-af8a-4975-ac7a-cb6dab5ac285,2025-12-13,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,5,1,5.83,0.99,ON_TRACK
09f85d0d-d9b7-4e03-a9bb-1bccfd27c1f6,2025-12-13,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
73a8e2a9-578c-42f5-a683-b2cb799cf786,2025-12-13,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,117979.8,0.99,ON_TRACK
a07320cd-1e2b-48cc-a7e6-6b6657a049b0,2025-12-13,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
02ee54cd-cdd0-451b-a298-45b1e8185e9d,2025-12-14,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,35174,1.5,77885.29,0.99,ON_TRACK
ede775bc-f1d5-4219-ab0a-02b6ba108682,2025-12-14,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,12.7,0.9071,12.7,0.8964,ON_TRACK
e72a761d-e825-49fe-aa6f-7c0ddcc9fa6c,2025-12-14,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,5,1,5,0.98,ON_TRACK
f76f34ad-c2a5-4c0b-ac1c-0a21f1ca02ba,2025-12-14,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,27,1.08,27,0.99,ON_TRACK
1123ed78-7079-4623-a4c5-83bdeefb2f7c,2025-12-14,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,116800,0.99,ON_TRACK
704c0485-a76a-4f3a-a552-c4704d5a6805,2025-12-14,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.9,1.0972,7.9,0.99,ON_TRACK
8fbdd746-fc21-4238-a665-78b11db18a55,2025-12-15,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,35025,1.5,72385,0.99,ON_TRACK
cbf58395-7f9c-4a81-a833-615a5891a305,2025-12-15,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.7,0.1929,18.9,0.99,ON_TRACK
96acf881-cf50-4d56-a29f-e7f904379002,2025-12-15,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,7,0.99,ON_TRACK
177a7d11-c540-4edc-aa8c-c5213883d102,2025-12-15,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,36,1.44,36,0.99,ON_TRACK
04dfa448-b680-424d-a7aa-78d833da8d6e,2025-12-15,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,115643.56,0.99,ON_TRACK
7127b140-8e41-4bb6-af91-a3ef3303854f,2025-12-15,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
2dedde61-597b-421a-a44e-f85f24404307,2025-12-16,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,34619,1.5,67074.31,0.99,ON_TRACK
527231bb-ecd6-43bc-ae0a-2abb5f65866d,2025-12-16,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4.7,0.3357,16.45,0.9864,ON_TRACK
01ad9fd4-379b-4b29-a841-38bceff84908,2025-12-16,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,7,0.99,ON_TRACK
16b68c7b-3cb0-4de0-a550-bb1df0cc15ab,2025-12-16,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,38,1.5,38,0.99,ON_TRACK
8998d444-5ca8-419d-a57e-74850d7d3d55,2025-12-16,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,114509.8,0.99,ON_TRACK
4d89accf-f735-44bf-ace1-38be5d2a3dbf,2025-12-16,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.2,1,7.2,0.98,ON_TRACK
acf93a65-baac-40fe-a6e0-318c531a7747,2025-12-17,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,33008,1.5,60191.06,0.99,ON_TRACK
57d791f0-f960-46e3-af61-df83edae7555,2025-12-17,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.4,0.5286,17.27,0.99,ON_TRACK
16fea176-59bd-4ad1-a115-bd596086eeef,2025-12-17,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,4.67,0.824,NEEDS_ATTENTION
3ae7801a-d7c7-44b6-a477-1f78aa806630,2025-12-17,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,27,1.08,27,0.99,ON_TRACK
13044ddb-de77-47af-a075-040a9b824f11,2025-12-17,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,113398.06,0.99,ON_TRACK
a61e01dd-c73b-4dbb-a36e-ff2a03f6f97b,2025-12-17,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.6,0.9167,6.6,0.905,ON_TRACK
af5aed16-dd49-4c1b-a5ba-b259d7a5aab1,2025-12-18,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,32373,1.5,55753.5,0.99,ON_TRACK
0d12721f-ad9c-4e39-abb7-a2ed13dc063e,2025-12-18,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.4,0.5286,12.95,0.8411,NEEDS_ATTENTION
26587cca-d013-40c4-a1a2-131379f27170,2025-12-18,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,3.5,0.656,NEEDS_ATTENTION
125f33c3-1122-45bd-a879-7c9b2a876df4,2025-12-18,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
a5c29c7b-e155-41e3-af7b-1ccc5218b5b6,2025-12-18,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,112307.69,0.9823,ON_TRACK
ae3a6796-ab2a-4d0b-afa6-ebcd895c299a,2025-12-18,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.7,0.9306,6.7,0.9175,ON_TRACK
f9f2eaec-db41-4d68-add8-03eca591f4f6,2025-12-19,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,30133,1.5,49164.37,0.99,ON_TRACK
0f99dd84-8b3e-48b4-a984-928795c7a523,2025-12-19,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8.6,0.6143,12.04,0.8098,NEEDS_ATTENTION
94c5fb1b-8fa9-4db7-ab21-8e6c908ec71b,2025-12-19,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,4.2,0.7928,NEEDS_ATTENTION
9cd3eac5-14db-446c-a178-5a546af7e8a7,2025-12-19,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,27,1.08,27,0.99,ON_TRACK
e4bd7853-c3bb-455d-a008-38c4d9057ee2,2025-12-19,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,111238.1,0.9743,ON_TRACK
f15fe23c-02dd-4867-aa93-c39e247d480d,2025-12-19,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.7,0.9306,6.7,0.9175,ON_TRACK
388f2a23-05cb-4969-ada3-9edb103b0ccf,2025-12-20,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,29650,1.5,45957.5,0.99,ON_TRACK
5d8c0a23-90a8-46df-ac62-6c8693a14f70,2025-12-20,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8.6,0.6143,10.03,0.7066,NEEDS_ATTENTION
766d8594-4310-4fa1-ae22-76597a6162e6,2025-12-20,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4.67,0.896,ON_TRACK
923206f1-5bbd-41c6-a665-3d0a34176c57,2025-12-20,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,27,1.08,27,0.99,ON_TRACK
56ba7d24-173b-46ea-ace9-f4d5de473cde,2025-12-20,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,110188.68,0.9664,ON_TRACK
19b87966-413b-4668-ada6-251979717e71,2025-12-20,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,8.1,1.125,8.1,0.99,ON_TRACK
39b498b5-af34-457f-aa3d-0544539ce067,2025-12-21,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,28915,1.5,42684.05,0.99,ON_TRACK
290c5427-f8ad-431e-ad97-39915eb7a674,2025-12-21,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,10,0.7143,10,0.7229,NEEDS_ATTENTION
1ca333b0-cf2c-4cac-acf0-46b220591cb7,2025-12-21,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4,0.8,NEEDS_ATTENTION
b2832b3c-2919-48ca-a031-41ff4e6c3c13,2025-12-21,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,36,1.44,36,0.99,ON_TRACK
4eae327c-b4fe-4035-a4ce-013b620f09c6,2025-12-21,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,109158.88,0.9587,ON_TRACK
897eef85-1911-41fc-ae5a-ef4f4317541f,2025-12-21,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.9,1.0972,7.9,0.99,ON_TRACK
4986e123-d819-4775-a716-e37fa15ec2f1,2025-12-22,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,28810,1.5,40595.91,0.99,ON_TRACK
eb8a4b34-3fed-4dfa-a6db-08499e158edc,2025-12-22,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,3.6,0.2571,25.2,0.99,ON_TRACK
c61f00a0-2485-4d78-acf2-955bf740ac3b,2025-12-22,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,0,0,0,0.08,AT_RISK
ead18db4-4218-4cea-ab09-b6a6538a40fe,2025-12-22,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
58c9fec7-f594-458f-a4f3-a175a25c2601,2025-12-22,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,108148.15,0.9511,ON_TRACK
2d895280-9011-4d18-abf5-c9ccbfab3e0f,2025-12-22,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.7,0.9306,6.7,0.9175,ON_TRACK
cbd661d9-9343-49f2-a40f-f5af7d8e438c,2025-12-23,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,27759,1.5,37414.3,0.99,ON_TRACK
cb0949fa-a201-400e-a327-c9e5cff33bb2,2025-12-23,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,5.6,0.4,19.6,0.99,ON_TRACK
dcb2020a-7b2d-491e-ad2c-bbf63ea27ef7,2025-12-23,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,3.5,0.62,NEEDS_ATTENTION
018c2447-f644-467e-a989-46fd8e9c9f44,2025-12-23,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
e6b5454a-205f-460a-af19-f7c0771f2831,2025-12-23,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,107155.96,0.9437,ON_TRACK
252283bf-d59a-4e80-a71d-941127b48e08,2025-12-23,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
cb4cfe06-f609-4a9b-a525-a46ec049ef8b,2025-12-24,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,27662,1.5,35730.08,0.99,ON_TRACK
617a0146-5e92-4dba-aa5b-11b7f950cc2b,2025-12-24,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,9.3,0.6643,21.7,0.99,ON_TRACK
2cdb9dfb-3ea9-4458-a328-f22aad4ebb25,2025-12-24,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,2.33,0.452,AT_RISK
6d60be40-c06c-4489-a54d-0eb5dbd03798,2025-12-24,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
55811ca4-5146-4e86-ac86-7cf08b061c03,2025-12-24,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,106181.82,0.9364,ON_TRACK
8fce659c-b58e-4f9f-a458-71810005ce42,2025-12-24,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.2,1,7.2,0.98,ON_TRACK
a51fff1c-58d9-4e73-a40d-bc02a4e6690b,2025-12-25,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,27482,1.5,34077.68,0.99,ON_TRACK
265e4299-4a34-4521-a806-864ac7924bd8,2025-12-25,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,13.2,0.9429,23.1,0.99,ON_TRACK
b70ca698-c4d2-4c74-a39d-6ccfea8f0904,2025-12-25,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,3.5,0.656,NEEDS_ATTENTION
b47d993a-7ea4-4d06-ab72-72987b0231b2,2025-12-25,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,29,1.16,29,0.99,ON_TRACK
370fb705-db33-48c0-a056-92f8a580233f,2025-12-25,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,105225.23,0.9292,ON_TRACK
72da7fe8-0150-4c4f-a34e-ab529046d545,2025-12-25,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.9,0.9583,6.9,0.9425,ON_TRACK
b8e84d2d-df54-4012-a141-5c32fc4a7ebd,2025-12-26,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,26926,1.4959,32104.08,0.99,ON_TRACK
93450d79-c0ff-4991-a4c9-ddf4cdaa8f84,2025-12-26,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,15.4,1.1,21.56,0.99,ON_TRACK
3da14816-fc8d-4a80-ad86-5236c0c5499b,2025-12-26,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,4.2,0.7928,NEEDS_ATTENTION
34b23a6a-ad0e-419c-a91a-178239c1304d,2025-12-26,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,42,1.5,42,0.99,ON_TRACK
3daa1bea-38d4-4229-abfb-b387c763cbda,2025-12-26,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,104285.71,0.9221,ON_TRACK
2ec885f9-d3d9-4f31-a98d-223508c30bd6,2025-12-26,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.9,0.9583,6.9,0.9425,ON_TRACK
f2551e0d-a473-44a7-a369-f6d05edf6873,2025-12-27,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,26319,1.4622,30218.11,0.99,ON_TRACK
885abf4e-b00d-4ebe-ab60-8d7ede00558c,2025-12-27,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,17.5,1.25,20.42,0.99,ON_TRACK
72c0897d-2277-45e0-a4d4-ae0fa3a5eec8,2025-12-27,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4.67,0.896,ON_TRACK
743a4585-3e6e-4838-a6ea-6ce49ecbb69c,2025-12-27,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,30,1.2,30,0.99,ON_TRACK
6131e560-6531-4cc0-a6f8-3b4fd9002a5a,2025-12-27,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,103362.83,0.9152,ON_TRACK
d765e607-e6e0-4a58-ac8f-450635f746dc,2025-12-27,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,8,1.1111,8,0.99,ON_TRACK
238a1016-cf14-4a46-abd9-b66396ea624c,2025-12-28,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,24169,1.3427,26758.54,0.99,ON_TRACK
1f539b19-92fe-480a-aaf3-144aa0c2c932,2025-12-28,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,19.8,1.4143,19.8,0.99,ON_TRACK
01eef7c5-07f1-4038-afaa-20aa7c047f72,2025-12-28,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4,0.8,NEEDS_ATTENTION
4caa8c87-7cf4-4d5b-aa34-2c0e80502183,2025-12-28,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
b19501f0-6b5a-441c-ae46-d8d7f02ec862,2025-12-28,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,102456.14,0.9084,ON_TRACK
43865a77-0537-4408-ac5a-ec4e1b075ccb,2025-12-28,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,8,1.1111,8,0.99,ON_TRACK
81f0da52-88de-416b-afd0-225edc67c745,2025-12-29,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,23750,1.3194,25387.93,0.99,ON_TRACK
0f013718-0e96-4759-a5fa-5c0a03397702,2025-12-29,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4,0.2857,28,0.99,ON_TRACK
0e1810f4-22a6-4cdc-a39f-88b51c7369da,2025-12-29,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,7,0.99,ON_TRACK
904ff95e-a8d4-44f5-aa80-8fa5822d730f,2025-12-29,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,24,0.96,24,0.944,ON_TRACK
416f4a3b-72eb-4ed7-a1a2-f4a2b5acae1d,2025-12-29,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,101565.22,0.9017,ON_TRACK
fd4c7ff6-82ca-4fee-a5ce-205186d77721,2025-12-29,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.3,1.0139,7.3,0.99,ON_TRACK
ad495841-de0d-44d2-a1b7-733c83f564d4,2025-12-30,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,23421,1.3012,24201.7,0.99,ON_TRACK
d7b20f68-2c80-478b-aaaf-2f95ca6cffa7,2025-12-30,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.7,0.55,26.95,0.99,ON_TRACK
3d4cd80b-18dd-4d73-aab1-c8225fb35a3d,2025-12-30,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,7,0.99,ON_TRACK
ec2d21f8-6e16-4d05-aff6-9d9c9fb94bd2,2025-12-30,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,43,1.5,43,0.99,ON_TRACK
bac8d5b6-9e9c-4197-adb0-adc3b8ef0d2a,2025-12-30,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,100689.66,0.8952,ON_TRACK
0f3e9221-6839-42cc-a455-e74b30a4f605,2025-12-30,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.5,0.9028,6.5,0.8925,ON_TRACK
09c92955-bda5-427c-acc5-794a8fb6e844,2025-12-31,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,23046,1.2803,23046,0.99,ON_TRACK
87431665-7aa5-47fc-a000-867dd53d2545,2025-12-31,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.7,0.55,17.97,0.99,ON_TRACK
bf017d4f-eb66-4a52-a5a2-c1b4a64f6c1d,2025-12-31,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,4.67,0.824,NEEDS_ATTENTION
6b9dcf46-1227-44ed-af9f-77d84bc5bb12,2025-12-31,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,38,1.5,38,0.99,ON_TRACK
57a5e867-f4a1-4f2c-a555-083f021f7762,2025-12-31,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,99829.06,0.8887,ON_TRACK
077c07e1-6d20-4f13-a847-db7df3031145,2025-12-31,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.6,0.9167,6.6,0.905,ON_TRACK
ff64805b-b74e-44fc-a582-cc034c455a2a,2026-01-01,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,83881,1.5,2600311,0.99,ON_TRACK
a72d2cca-65a5-4114-af22-abbb97e9569c,2026-01-01,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,10.3,0.7357,18.03,0.99,ON_TRACK
211a44a0-3706-4997-a1da-3899df9e5be3,2026-01-01,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,5.25,0.944,ON_TRACK
ab2ea60b-992d-4c2c-a880-842d67b9b180,2026-01-01,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
1bf7c260-8a35-4c70-ac9e-4296197625d7,2026-01-01,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,32000,0.3333,98983.05,0.8824,ON_TRACK
d81e91e4-0600-43c6-a3fb-7ccbbba96993,2026-01-01,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.7,1.0694,7.7,0.99,ON_TRACK
204eb8e1-1a1e-4e88-a26d-a4834d7aa633,2026-01-02,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,61506,1.5,953343,0.99,ON_TRACK
23dd1ee6-68a4-4cd9-a452-d36ce06a64df,2026-01-02,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,12.4,0.8857,17.36,0.99,ON_TRACK
08fcdef5-f110-4ea3-ae57-24af763f8714,2026-01-02,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,5.6,0.99,ON_TRACK
10945d4b-2520-427c-a4c0-8b6ffdda8188,2026-01-02,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,26,1.04,26,0.99,ON_TRACK
